"<TYPE>","<TICKER>","<TAS.SEQ>","<ACTIVITY.DATETIME>","<BID.PRICE>","<BID.SIZE>"
"Q","BZTF21",852,2020-09-02 20:28:18.9207,-2,755
"Q","BZTF21",854,2020-09-02 20:28:18.9779,-1.75,493
"Q","BZTF21",856,2020-09-02 20:28:18.9779,-1.75,512
"Q","BZTF21",858,2020-09-02 20:28:18.9779,-1.75,499
"Q","BZTF21",860,2020-09-02 20:28:19.0137,-1.75,498
"Q","BZTF21",862,2020-09-02 20:28:19.0344,-1.75,493
"Q","BZTF21",864,2020-09-02 20:28:19.0344,-1.75,473
"Q","BZTF21",866,2020-09-02 20:28:19.0431,-1.75,472
"Q","BZTF21",868,2020-09-02 20:28:19.0751,-1.75,471
"Q","BZTF21",870,2020-09-02 20:28:19.1035,-1.75,465
"Q","BZTF21",872,2020-09-02 20:28:19.1165,-1.75,464
"Q","BZTF21",874,2020-09-02 20:28:19.1467,-1.75,489
"Q","BZTF21",876,2020-09-02 20:28:19.1527,-1.75,501
"Q","BZTF21",878,2020-09-02 20:28:19.1752,-1.75,500
"Q","BZTF21",880,2020-09-02 20:28:19.2055,-1.75,499
"Q","BZTF21",882,2020-09-02 20:28:19.2443,-1.75,498
"Q","BZTF21",884,2020-09-02 20:28:19.251,-1.75,517
"Q","BZTF21",886,2020-09-02 20:28:19.2632,-1.75,529
"Q","BZTF21",888,2020-09-02 20:28:19.3545,-1.75,576
"Q","BZTF21",890,2020-09-02 20:28:19.3861,-1.75,582
"Q","BZTF21",892,2020-09-02 20:28:19.3861,-1.75,581
"Q","BZTF21",894,2020-09-02 20:28:19.4414,-1.75,580
"Q","BZTF21",896,2020-09-02 20:28:19.4667,-1.75,579
"Q","BZTF21",898,2020-09-02 20:28:19.4897,-1.75,585
"Q","BZTF21",900,2020-09-02 20:28:19.5019,-1.75,584
"Q","BZTF21",902,2020-09-02 20:28:19.5073,-1.75,579
"Q","BZTF21",904,2020-09-02 20:28:19.5073,-1.75,578
"Q","BZTF21",906,2020-09-02 20:28:19.5536,-1.75,576
"Q","BZTF21",908,2020-09-02 20:28:19.5536,-1.75,546
"Q","BZTF21",910,2020-09-02 20:28:19.5584,-1.75,540
"Q","BZTF21",912,2020-09-02 20:28:19.6058,-1.75,530
"Q","BZTF21",914,2020-09-02 20:28:19.6072,-1.75,519
"Q","BZTF21",916,2020-09-02 20:28:19.6072,-1.75,507
"Q","BZTF21",918,2020-09-02 20:28:19.6072,-1.75,494
"Q","BZTF21",920,2020-09-02 20:28:19.6072,-1.75,485
"Q","BZTF21",922,2020-09-02 20:28:19.6089,-1.75,472
"Q","BZTF21",924,2020-09-02 20:28:19.8104,-1.75,733
"Q","BZTF21",926,2020-09-02 20:28:19.8164,-1.75,726
"Q","BZTF21",928,2020-09-02 20:28:19.8475,-1.75,725
"Q","BZTF21",930,2020-09-02 20:28:19.8707,-1.75,724
"Q","BZTF21",932,2020-09-02 20:28:19.9131,-1.75,723
"Q","BZTF21",934,2020-09-02 20:28:19.9216,-1.75,728
"Q","BZTF21",936,2020-09-02 20:28:19.9238,-1.75,723
"Q","BZTF21",938,2020-09-02 20:28:19.9238,-1.75,716
"Q","BZTF21",940,2020-09-02 20:28:19.9506,-1.75,722
"Q","BZTF21",942,2020-09-02 20:28:19.9506,-1.75,721
"Q","BZTF21",944,2020-09-02 20:28:19.9857,-1.75,720
"Q","BZTF21",946,2020-09-02 20:28:20.0071,-1.75,719
"Q","BZTF21",948,2020-09-02 20:28:20.0071,-1.75,724
"Q","BZTF21",950,2020-09-02 20:28:20.0071,-1.75,725
"Q","BZTF21",952,2020-09-02 20:28:20.0361,-1.75,724
"Q","BZTF21",954,2020-09-02 20:28:20.0588,-1.75,748
"Q","BZTF21",956,2020-09-02 20:28:20.0588,-1.75,747
"Q","BZTF21",958,2020-09-02 20:28:20.0677,-1.75,746
"Q","BZTF21",960,2020-09-02 20:28:20.0677,-1.75,723
"Q","BZTF21",962,2020-09-02 20:28:20.0878,-1.75,722
"Q","BZTF21",964,2020-09-02 20:28:20.1715,-1.75,493
"Q","BZTF21",966,2020-09-02 20:28:20.1715,-1.75,490
"Q","BZTF21",968,2020-09-02 20:28:20.1715,-1.75,487
"Q","BZTF21",970,2020-09-02 20:28:20.1715,-1.75,476
"Q","BZTF21",972,2020-09-02 20:28:20.1804,-1.75,475
"Q","BZTF21",974,2020-09-02 20:28:20.221,-1.5,504
"Q","BZTF21",976,2020-09-02 20:28:20.2404,-1.5,498
"Q","BZTF21",978,2020-09-02 20:28:20.2461,-1.5,497
"Q","BZTF21",980,2020-09-02 20:28:20.2866,-1.5,496
"Q","BZTF21",982,2020-09-02 20:28:20.3303,-2,5
"Q","BZTF21",983,2020-09-02 20:28:20.3303,-1.75,614
"Q","BZTF21",985,2020-09-02 20:28:20.3547,-1.5,490
"Q","BZTF21",987,2020-09-02 20:28:20.3568,-1.5,478
"Q","BZTF21",989,2020-09-02 20:28:20.3568,-1.5,466
"Q","BZTF21",991,2020-09-02 20:28:20.3568,-1.5,454
"Q","BZTF21",993,2020-09-02 20:28:20.3654,-1.5,431
"Q","BZTF21",995,2020-09-02 20:28:20.4717,-2,5
"Q","BZTF21",996,2020-09-02 20:28:20.4717,-1.75,669
"Q","BZTF21",998,2020-09-02 20:28:20.4777,-1.75,663
"Q","BZTF21",1000,2020-09-02 20:28:20.4777,-1.75,657
"Q","BZTF21",1002,2020-09-02 20:28:20.484,-1.75,656
"Q","BZTF21",1004,2020-09-02 20:28:20.5361,-1.75,730
"Q","BZTF21",1006,2020-09-02 20:28:20.5414,-1.75,742
"Q","BZTF21",1008,2020-09-02 20:28:20.5414,-1.75,736
"Q","BZTF21",1010,2020-09-02 20:28:20.5474,-1.75,730
"Q","BZTF21",1012,2020-09-02 20:28:20.5474,-1.75,736
"Q","BZTF21",1014,2020-09-02 20:28:20.5474,-1.75,735
"Q","BZTF21",1016,2020-09-02 20:28:20.6694,-1.75,79
"Q","BZTF21",1018,2020-09-02 20:28:20.6694,-1.75,5
"Q","BZTF21",1020,2020-09-02 20:28:20.6694,-1.5,563
"Q","BZTF21",1022,2020-09-02 20:28:20.6694,-1.5,528
"Q","BZTF21",1024,2020-09-02 20:28:20.6835,-1.5,516
"Q","BZTF21",1026,2020-09-02 20:28:20.7076,-1.5,515
"Q","BZTF21",1028,2020-09-02 20:28:20.7424,-1.5,514
"Q","BZTF21",1030,2020-09-02 20:28:20.9237,-1.5,556
"Q","BZTF21",1032,2020-09-02 20:28:20.9438,-1.5,555
"Q","BZTF21",1034,2020-09-02 20:28:20.976,-1.5,554
"Q","BZTF21",1036,2020-09-02 20:28:21.0073,-1.5,548
"Q","BZTF21",1038,2020-09-02 20:28:21.0091,-1.5,542
"Q","BZTF21",1040,2020-09-02 20:28:21.0091,-1.5,537
"Q","BZTF21",1042,2020-09-02 20:28:21.0175,-1.5,536
"Q","BZTF21",1044,2020-09-02 20:28:21.0208,-1.5,514
"Q","BZTF21",1046,2020-09-02 20:28:21.0385,-1.5,513
"Q","BZTF21",1048,2020-09-02 20:28:21.0707,-1.5,512
"Q","BZTF21",1050,2020-09-02 20:28:21.301,-1.5,586
"Q","BZTF21",1052,2020-09-02 20:28:21.301,-1.5,585
"Q","BZTF21",1054,2020-09-02 20:28:21.3061,-1.5,619
"Q","BZTF21",1056,2020-09-02 20:28:21.3469,-1.5,675
"Q","BZTF21",1058,2020-09-02 20:28:21.3527,-1.5,668
"Q","BZTF21",1060,2020-09-02 20:28:21.3989,-1.5,156
"Q","BZTF21",1062,2020-09-02 20:28:21.3989,-1.5,83
"Q","BZTF21",1064,2020-09-02 20:28:21.3989,-1.5,49
"Q","BZTF21",1066,2020-09-02 20:28:21.3989,-1.25,381
"Q","BZTF21",1068,2020-09-02 20:28:21.4308,-2,5
"Q","BZTF21",1069,2020-09-02 20:28:21.4308,-1.5,712
"Q","BZTF21",1071,2020-09-02 20:28:21.4387,-1.5,695
"Q","BZTF21",1073,2020-09-02 20:28:21.4531,-2,5
"Q","BZTF21",1074,2020-09-02 20:28:21.4531,-1.75,750
"Q","BZTF21",1076,2020-09-02 20:28:21.4644,-1.75,740
"Q","BZTF21",1078,2020-09-02 20:28:21.4644,-1.75,717
"Q","BZTF21",1080,2020-09-02 20:28:21.5056,-1.75,666
"Q","BZTF21",1082,2020-09-02 20:28:21.513,-1.75,660
"Q","BZTF21",1084,2020-09-02 20:28:21.5452,-1.75,648
"Q","BZTF21",1086,2020-09-02 20:28:21.5481,-1.75,642
"Q","BZTF21",1088,2020-09-02 20:28:21.5531,-1.75,625
"Q","BZTF21",1090,2020-09-02 20:28:21.6012,-1.75,613
"Q","BZTF21",1092,2020-09-02 20:28:21.6817,-1.75,476
"Q","BZTF21",1094,2020-09-02 20:28:21.7185,-1.75,475
"Q","BZTF21",1096,2020-09-02 20:28:21.8228,-2,5
"Q","BZTF21",1097,2020-09-02 20:28:21.8228,-2,588
"Q","BZTF21",1099,2020-09-02 20:28:21.9099,-2,547
"Q","BZTF21",1101,2020-09-02 20:28:21.9335,-2,535
"Q","BZTF21",1103,2020-09-02 20:28:21.9436,-2,513
"Q","BZTF21",1105,2020-09-02 20:28:21.9773,-2,512
"Q","BZTF21",1107,2020-09-02 20:28:22.0826,-2,505
"Q","BZTF21",1109,2020-09-02 20:28:22.094,-2,504
"Q","BZTF21",1111,2020-09-02 20:28:22.1264,-2,525
"Q","BZTF21",1113,2020-09-02 20:28:22.1437,-2,514
"Q","BZTF21",1115,2020-09-02 20:28:22.1457,-2,509
"Q","BZTF21",1117,2020-09-02 20:28:22.157,-2,519
"Q","BZTF21",1119,2020-09-02 20:28:22.163,-2,530
"Q","BZTF21",1121,2020-09-02 20:28:22.1834,-2,529
"Q","BZTF21",1123,2020-09-02 20:28:22.1849,-2,524
"Q","BZTF21",1125,2020-09-02 20:28:22.3052,-2,559
"Q","BZTF21",1127,2020-09-02 20:28:22.3223,-2,558
"Q","BZTF21",1129,2020-09-02 20:28:22.3748,-2,557
"Q","BZTF21",1131,2020-09-02 20:28:22.3845,-2,552
"Q","BZTF21",1133,2020-09-02 20:28:22.3845,-2,557
"Q","BZTF21",1135,2020-09-02 20:28:22.4002,-2,556
"Q","BZTF21",1137,2020-09-02 20:28:22.4532,-2,555
"Q","BZTF21",1139,2020-09-02 20:28:22.4699,-2,552
"Q","BZTF21",1141,2020-09-02 20:28:22.4699,-2,549
"Q","BZTF21",1143,2020-09-02 20:28:22.4951,-2,554
"Q","BZTF21",1145,2020-09-02 20:28:22.5032,-2,559
"Q","BZTF21",1147,2020-09-02 20:28:22.5341,-2,554
"Q","BZTF21",1149,2020-09-02 20:28:22.5341,-2,553
"Q","BZTF21",1151,2020-09-02 20:28:22.5392,-2,549
"Q","BZTF21",1153,2020-09-02 20:28:22.5392,-2,548
"Q","BZTF21",1155,2020-09-02 20:28:22.551,-2,542
"Q","BZTF21",1157,2020-09-02 20:28:22.5797,-2,547
"Q","BZTF21",1159,2020-09-02 20:28:22.5971,-2,546
"Q","BZTF21",1161,2020-09-02 20:28:22.6024,-2,542
"Q","BZTF21",1163,2020-09-02 20:28:22.6024,-2,536
"Q","BZTF21",1165,2020-09-02 20:28:22.6024,-2,535
"Q","BZTF21",1167,2020-09-02 20:28:22.6442,-2,529
"Q","BZTF21",1169,2020-09-02 20:28:22.6805,-2,528
"Q","BZTF21",1171,2020-09-02 20:28:22.693,-2,524
"Q","BZTF21",1173,2020-09-02 20:28:22.693,-2,523
"Q","BZTF21",1175,2020-09-02 20:28:22.7118,-2,522
"Q","BZTF21",1177,2020-09-02 20:28:22.7556,-2,521
"Q","BZTF21",1179,2020-09-02 20:28:22.7556,-2,527
"Q","BZTF21",1181,2020-09-02 20:28:22.7556,-2,532
"Q","BZTF21",1183,2020-09-02 20:28:22.7702,-2,527
"Q","BZTF21",1185,2020-09-02 20:28:22.7702,-2,526
"Q","BZTF21",1187,2020-09-02 20:28:22.7761,-2,524
"Q","BZTF21",1189,2020-09-02 20:28:22.7761,-2,514
"Q","BZTF21",1191,2020-09-02 20:28:22.7761,-2,509
"Q","BZTF21",1193,2020-09-02 20:28:22.7761,-2,495
"Q","BZTF21",1195,2020-09-02 20:28:22.7779,-2,490
"Q","BZTF21",1197,2020-09-02 20:28:22.7826,-2,479
"Q","BZTF21",1199,2020-09-02 20:28:22.7826,-2,463
"Q","BZTF21",1201,2020-09-02 20:28:22.7855,-2,458
"Q","BZTF21",1203,2020-09-02 20:28:22.7899,-2,452
"Q","BZTF21",1205,2020-09-02 20:28:22.7924,-2,447
"Q","BZTF21",1207,2020-09-02 20:28:22.7947,-2,442
"Q","BZTF21",1209,2020-09-02 20:28:22.7972,-2,431
"Q","BZTF21",1211,2020-09-02 20:28:22.7972,-2,415
"Q","BZTF21",1213,2020-09-02 20:28:22.7997,-2,394
"Q","BZTF21",1215,2020-09-02 20:28:22.8018,-2,384
"Q","BZTF21",1217,2020-09-02 20:28:22.8018,-2,373
"Q","BZTF21",1219,2020-09-02 20:28:22.8163,-2,346
"Q","BZTF21",1221,2020-09-02 20:28:22.8182,-2,336
"Q","BZTF21",1223,2020-09-02 20:28:23.3064,-2,411
"Q","BZTF21",1225,2020-09-02 20:28:23.3652,-2,410
"Q","BZTF21",1227,2020-09-02 20:28:23.4164,-2,409
"Q","BZTF21",1229,2020-09-02 20:28:23.5003,-2,413
"Q","BZTF21",1231,2020-09-02 20:28:23.5377,-2,412
"Q","BZTF21",1233,2020-09-02 20:28:23.6047,-2,411
"Q","BZTF21",1235,2020-09-02 20:28:23.6548,-2,410
"Q","BZTF21",1237,2020-09-02 20:28:23.7185,-2,409
"Q","BZTF21",1239,2020-09-02 20:28:23.7707,-2,408
"Q","BZTF21",1241,2020-09-02 20:28:23.8295,-2,407
"Q","BZTF21",1243,2020-09-02 20:28:23.8828,-2,387
"Q","BZTF21",1245,2020-09-02 20:28:23.8828,-2,377
"Q","BZTF21",1247,2020-09-02 20:28:23.8828,-2,367
"Q","BZTF21",1249,2020-09-02 20:28:23.886,-2,362
"Q","BZTF21",1251,2020-09-02 20:28:23.886,-2,356
"Q","BZTF21",1253,2020-09-02 20:28:23.8871,-2,350
"Q","BZTF21",1255,2020-09-02 20:28:23.8871,-2,346
"Q","BZTF21",1257,2020-09-02 20:28:23.8932,-2,351
"Q","BZTF21",1259,2020-09-02 20:28:23.9012,-2,346
"Q","BZTF21",1261,2020-09-02 20:28:23.9012,-2,341
"Q","BZTF21",1263,2020-09-02 20:28:23.9025,-2,336
"Q","BZTF21",1265,2020-09-02 20:28:23.9049,-2,331
"Q","BZTF21",1267,2020-09-02 20:28:23.9061,-2,326
"Q","BZTF21",1269,2020-09-02 20:28:23.9097,-2,311
"Q","BZTF21",1271,2020-09-02 20:28:23.9134,-2,10
"Q","BZTF21",1273,2020-09-02 20:28:23.9134,-2,5
"Q","BZTF21",1275,2020-09-02 20:28:23.9195,-2.25,442
"Q","BZTF21",1277,2020-09-02 20:28:23.9195,-2.25,437
"Q","BZTF21",1279,2020-09-02 20:28:23.9927,-2,251
"Q","BZTF21",1281,2020-09-02 20:28:24.0049,-2.25,441
"Q","BZTF21",1283,2020-09-02 20:28:24.0082,-2.25,436
"Q","BZTF21",1285,2020-09-02 20:28:24.0082,-2.25,431
"Q","BZTF21",1287,2020-09-02 20:28:24.0268,-2.25,415
"Q","BZTF21",1289,2020-09-02 20:28:24.0366,-2,5
"Q","BZTF21",1291,2020-09-02 20:28:24.0901,-2,275
"Q","BZTF21",1293,2020-09-02 20:28:24.2045,-2,5
"Q","BZTF21",1295,2020-09-02 20:28:24.2585,-2,24
"Q","BZTF21",1297,2020-09-02 20:28:24.3108,-2,5
"Q","BZTF21",1299,2020-09-02 20:28:24.4736,-2.25,83
"Q","BZTF21",1301,2020-09-02 20:28:24.4736,-2.25,78
"Q","BZTF21",1303,2020-09-02 20:28:24.5195,-2.25,107
"Q","BZTF21",1305,2020-09-02 20:28:24.5249,-2.25,97
"Q","BZTF21",1307,2020-09-02 20:28:24.5332,-2.25,122
"Q","BZTF21",1309,2020-09-02 20:28:24.5357,-2.25,117
"Q","BZTF21",1311,2020-09-02 20:28:24.5855,-2.25,102
"Q","BZTF21",1313,2020-09-02 20:28:24.5855,-2.25,97
"Q","BZTF21",1315,2020-09-02 20:28:24.5855,-2.25,92
"Q","BZTF21",1317,2020-09-02 20:28:24.5855,-2.25,87
"Q","BZTF21",1319,2020-09-02 20:28:24.587,-2.25,83
"Q","BZTF21",1321,2020-09-02 20:28:24.587,-2.25,78
"Q","BZTF21",1323,2020-09-02 20:28:24.587,-2.25,73
"Q","BZTF21",1325,2020-09-02 20:28:24.5884,-2.25,63
"Q","BZTF21",1327,2020-09-02 20:28:24.597,-3,5
"Q","BZTF21",1328,2020-09-02 20:28:24.597,-2.5,102
"Q","BZTF21",1330,2020-09-02 20:28:24.597,-2.5,87
"Q","BZTF21",1332,2020-09-02 20:28:24.6043,-2.5,82
"Q","BZTF21",1334,2020-09-02 20:28:24.6062,-2.5,78
"Q","BZTF21",1336,2020-09-02 20:28:24.6062,-2.5,68
"Q","BZTF21",1338,2020-09-02 20:28:24.7075,-2.5,53
"Q","BZTF21",1340,2020-09-02 20:28:24.7089,-2.5,34
"Q","BZTF21",1342,2020-09-02 20:28:24.7124,-2.5,29
"Q","BZTF21",1344,2020-09-02 20:28:24.7124,-2.5,24
"Q","BZTF21",1346,2020-09-02 20:28:24.7124,-2.5,19
"Q","BZTF21",1348,2020-09-02 20:28:24.7912,-2.5,72
"Q","BZTF21",1350,2020-09-02 20:28:24.8907,-2.5,77
"Q","BZTF21",1352,2020-09-02 20:28:24.945,-2.5,76
"Q","BZTF21",1354,2020-09-02 20:28:25.0284,-2.5,81
"Q","BZTF21",1356,2020-09-02 20:28:25.0284,-2.5,86
"Q","BZTF21",1358,2020-09-02 20:28:25.0391,-2.5,81
"Q","BZTF21",1360,2020-09-02 20:28:25.0391,-2.5,76
"Q","BZTF21",1362,2020-09-02 20:28:25.0763,-2.5,119
"Q","BZTF21",1364,2020-09-02 20:28:25.0763,-2.5,124
"Q","BZTF21",1366,2020-09-02 20:28:25.0763,-2.5,129
"Q","BZTF21",1368,2020-09-02 20:28:25.0802,-2.5,134
"Q","BZTF21",1370,2020-09-02 20:28:25.0802,-2.5,138
"Q","BZTF21",1372,2020-09-02 20:28:25.1067,-2.5,133
"Q","BZTF21",1374,2020-09-02 20:28:25.1067,-2.25,4
"Q","BZTF21",1376,2020-09-02 20:28:25.3545,-2,23
"Q","BZTF21",1378,2020-09-02 20:28:25.4429,-2,28
"Q","BZTF21",1380,2020-09-02 20:28:25.6594,-2,23
"Q","BZTF21",1382,2020-09-02 20:28:25.6629,-2,14
"Q","BZTF21",1384,2020-09-02 20:28:25.751,-2,28
"Q","BZTF21",1386,2020-09-02 20:28:25.9561,-2,37
"Q","BZTF21",1388,2020-09-02 20:28:26.0066,-2,32
"Q","BZTF21",1390,2020-09-02 20:28:26.0295,-2,41
"Q","BZTF21",1392,2020-09-02 20:28:26.0411,-2,37
"Q","BZTF21",1394,2020-09-02 20:28:26.0587,-2,60
"Q","BZTF21",1396,2020-09-02 20:28:26.131,-2,64
"Q","BZTF21",1398,2020-09-02 20:28:26.1519,-2,69
"Q","BZTF21",1400,2020-09-02 20:28:26.2395,-2,73
"Q","BZTF21",1402,2020-09-02 20:28:26.2395,-2,78
"Q","BZTF21",1404,2020-09-02 20:28:26.2414,-2,82
"Q","BZTF21",1406,2020-09-02 20:28:26.2886,-2,87
"Q","BZTF21",1408,2020-09-02 20:28:26.3418,-2,82
"Q","BZTF21",1410,2020-09-02 20:28:26.4014,-2,86
"Q","BZTF21",1412,2020-09-02 20:28:26.4014,-2,100
"Q","BZTF21",1414,2020-09-02 20:28:26.4199,-2,105
"Q","BZTF21",1416,2020-09-02 20:28:26.4213,-2,109
"Q","BZTF21",1418,2020-09-02 20:28:26.4244,-2,118
"Q","BZTF21",1420,2020-09-02 20:28:26.4244,-2,123
"Q","BZTF21",1422,2020-09-02 20:28:26.4318,-2,114
"Q","BZTF21",1424,2020-09-02 20:28:26.4318,-2,100
"Q","BZTF21",1426,2020-09-02 20:28:26.4318,-2,96
"Q","BZTF21",1428,2020-09-02 20:28:26.4318,-2,92
"Q","BZTF21",1430,2020-09-02 20:28:26.4318,-2,88
"Q","BZTF21",1432,2020-09-02 20:28:26.4318,-2,83
"Q","BZTF21",1434,2020-09-02 20:28:26.4318,-2,78
"Q","BZTF21",1436,2020-09-02 20:28:26.4318,-2,74
"Q","BZTF21",1438,2020-09-02 20:28:26.4318,-2,51
"Q","BZTF21",1440,2020-09-02 20:28:26.4318,-2,46
"Q","BZTF21",1442,2020-09-02 20:28:26.4318,-2,42
"Q","BZTF21",1444,2020-09-02 20:28:26.4318,-2,28
"Q","BZTF21",1446,2020-09-02 20:28:26.4347,-2,23
"Q","BZTF21",1448,2020-09-02 20:28:26.4347,-2,19
"Q","BZTF21",1450,2020-09-02 20:28:26.4414,-2,10
"Q","BZTF21",1452,2020-09-02 20:28:26.4441,-2,5
"Q","BZTF21",1454,2020-09-02 20:28:26.5361,-2.25,5
"Q","BZTF21",1456,2020-09-02 20:28:26.5361,-2.5,168
"Q","BZTF21",1458,2020-09-02 20:28:26.5361,-2.5,163
"Q","BZTF21",1460,2020-09-02 20:28:26.5418,-2.5,158
"Q","BZTF21",1462,2020-09-02 20:28:26.5418,-2.5,140
"Q","BZTF21",1464,2020-09-02 20:28:26.632,-2.5,112
"Q","BZTF21",1466,2020-09-02 20:28:26.6407,-2.5,108
"Q","BZTF21",1468,2020-09-02 20:28:26.6557,-2.5,81
"Q","BZTF21",1470,2020-09-02 20:28:26.8364,-2.5,89
"Q","BZTF21",1472,2020-09-02 20:28:26.8457,-2.5,84
"Q","BZTF21",1474,2020-09-02 20:28:26.8457,-2.5,81
"Q","BZTF21",1476,2020-09-02 20:28:26.9007,-2.5,58
"Q","BZTF21",1478,2020-09-02 20:28:26.9956,-2.5,124
"Q","BZTF21",1480,2020-09-02 20:28:27.0715,-2.5,128
"Q","BZTF21",1482,2020-09-02 20:28:27.0858,-2.5,146
"Q","BZTF21",1484,2020-09-02 20:28:27.1377,-2.5,145
"Q","BZTF21",1486,2020-09-02 20:28:27.1425,-2.5,128
"Q","BZTF21",1488,2020-09-02 20:28:27.1425,-2.5,124
"Q","BZTF21",1490,2020-09-02 20:28:27.1425,-2.5,58
"Q","BZTF21",1492,2020-09-02 20:28:27.1425,-2.5,4
"Q","BZTF21",1494,2020-09-02 20:28:27.244,-2.5,8
"Q","BZTF21",1496,2020-09-02 20:28:27.3106,-2.5,127
"Q","BZTF21",1498,2020-09-02 20:28:27.3152,-2.5,123
"Q","BZTF21",1500,2020-09-02 20:28:27.3225,-2.5,118
"Q","BZTF21",1502,2020-09-02 20:28:27.3225,-2.5,109
"Q","BZTF21",1504,2020-09-02 20:28:27.3225,-2.5,105
"Q","BZTF21",1506,2020-09-02 20:28:27.3225,-2.5,101
"Q","BZTF21",1508,2020-09-02 20:28:27.3275,-2.5,8
"Q","BZTF21",1510,2020-09-02 20:28:27.3325,-2.5,4
"Q","BZTF21",1512,2020-09-02 20:28:27.3986,-2.5,8
"Q","BZTF21",1514,2020-09-02 20:28:27.4219,-2.5,13
"Q","BZTF21",1516,2020-09-02 20:28:27.5583,-2.5,17
"Q","BZTF21",1518,2020-09-02 20:28:27.6537,-2.5,21
"Q","BZTF21",1520,2020-09-02 20:28:27.7237,-2.5,25
"Q","BZTF21",1522,2020-09-02 20:28:27.7237,-2.5,30
"Q","BZTF21",1524,2020-09-02 20:28:27.7305,-2.5,34
"Q","BZTF21",1526,2020-09-02 20:28:27.7364,-2.5,38
"Q","BZTF21",1528,2020-09-02 20:28:27.7749,-2.5,34
"Q","BZTF21",1530,2020-09-02 20:28:27.7749,-2.5,30
"Q","BZTF21",1532,2020-09-02 20:28:27.7749,-2.5,25
"Q","BZTF21",1534,2020-09-02 20:28:27.7749,-2.5,30
"Q","BZTF21",1536,2020-09-02 20:28:27.7793,-2.5,38
"Q","BZTF21",1538,2020-09-02 20:28:27.7912,-2.5,43
"Q","BZTF21",1540,2020-09-02 20:28:27.8033,-2.5,47
"Q","BZTF21",1542,2020-09-02 20:28:27.8033,-2.5,43
"Q","BZTF21",1544,2020-09-02 20:28:27.8033,-2.5,38
"Q","BZTF21",1546,2020-09-02 20:28:27.8033,-2.5,34
"Q","BZTF21",1548,2020-09-02 20:28:27.8033,-2.5,30
"Q","BZTF21",1550,2020-09-02 20:28:27.8033,-2.5,26
"Q","BZTF21",1552,2020-09-02 20:28:27.8135,-2.5,30
"Q","BZTF21",1554,2020-09-02 20:28:27.8621,-2.5,26
"Q","BZTF21",1556,2020-09-02 20:28:27.8621,-2.5,25
"Q","BZTF21",1558,2020-09-02 20:28:27.8621,-2.5,21
"Q","BZTF21",1560,2020-09-02 20:28:28.0282,-2.5,25
"Q","BZTF21",1562,2020-09-02 20:28:28.0337,-2.5,34
"Q","BZTF21",1564,2020-09-02 20:28:28.0337,-2.5,38
"Q","BZTF21",1566,2020-09-02 20:28:28.1619,-2.5,80
"Q","BZTF21",1568,2020-09-02 20:28:28.3197,-2.5,93
"Q","BZTF21",1570,2020-09-02 20:28:28.3626,-2.5,101
"Q","BZTF21",1572,2020-09-02 20:28:28.3638,-2.5,110
"Q","BZTF21",1574,2020-09-02 20:28:28.4109,-2.5,109
"Q","BZTF21",1576,2020-09-02 20:28:28.4109,-2.5,105
"Q","BZTF21",1578,2020-09-02 20:28:28.4109,-2.5,101
"Q","BZTF21",1580,2020-09-02 20:28:28.5255,-2.5,100
"Q","BZTF21",1582,2020-09-02 20:28:28.5502,-2.5,96
"Q","BZTF21",1584,2020-09-02 20:28:28.5502,-2.25,4
"Q","BZTF21",1586,2020-09-02 20:28:28.6813,-2,5
"Q","BZTF21",1588,2020-09-02 20:28:28.7275,-2.25,5
"Q","BZTF21",1590,2020-09-02 20:28:28.7275,-2.5,147
"Q","BZTF21",1592,2020-09-02 20:28:28.7275,-2.5,142
"Q","BZTF21",1594,2020-09-02 20:28:28.7387,-2.5,100
"Q","BZTF21",1596,2020-09-02 20:28:28.7747,-2.5,104
"Q","BZTF21",1598,2020-09-02 20:28:28.823,-2.5,100
"Q","BZTF21",1600,2020-09-02 20:28:28.823,-2.5,99
"Q","BZTF21",1602,2020-09-02 20:28:28.8621,-2.5,103
"Q","BZTF21",1604,2020-09-02 20:28:28.8829,-2.5,99
"Q","BZTF21",1606,2020-09-02 20:28:28.923,-2.5,103
"Q","BZTF21",1608,2020-09-02 20:28:28.9411,-2.5,99
"Q","BZTF21",1610,2020-09-02 20:28:28.9411,-2.5,95
"Q","BZTF21",1612,2020-09-02 20:28:28.9468,-2.5,99
"Q","BZTF21",1614,2020-09-02 20:28:28.9468,-2.5,91
"Q","BZTF21",1616,2020-09-02 20:28:28.9468,-2.5,87
"Q","BZTF21",1618,2020-09-02 20:28:28.9551,-2.5,82
"Q","BZTF21",1620,2020-09-02 20:28:29.0287,-2.5,86
"Q","BZTF21",1622,2020-09-02 20:28:29.0473,-2.5,82
"Q","BZTF21",1624,2020-09-02 20:28:29.0539,-2.5,78
"Q","BZTF21",1626,2020-09-02 20:28:29.111,-2.5,82
"Q","BZTF21",1628,2020-09-02 20:28:29.1174,-2.5,78
"Q","BZTF21",1630,2020-09-02 20:28:29.3129,-2.25,16
"Q","BZTF21",1632,2020-09-02 20:28:29.3384,-2.25,20
"Q","BZTF21",1634,2020-09-02 20:28:29.3857,-2,5
"Q","BZTF21",1636,2020-09-02 20:28:29.8547,-2.25,9
"Q","BZTF21",1638,2020-09-02 20:28:29.8547,-2.25,4
"Q","BZTF21",1640,2020-09-02 20:28:29.9718,-2.5,140
